game_date,team_name,opp_team_name,venue,pbp_period,clock_seconds,situation_type,goals_for,goals_against,player_name,event,event_successful,x_coord,y_coord,event_type,player_name_2,x_coord_2,y_coord_2,event_detail_1,event_detail_2,event_detail_3,frame_id,pbp_game_seconds,has_reception,possession,momentary_possession,video_shot,game_seconds,is_zone_entry,entry_time,recovery_time,is_pp_ozone,pp_name
8/2/2022,USA,Canada,home,2,989,5 on 4,0,1,Hilary Knight,Play,t,157,12,Direct,Cayla Barnes,134.0,11.0,,,,65.0,1411,True,loose,Hilary Knight,1.0,1410.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,989,5 on 4,0,1,Hilary Knight,Reception,t,157,12,Direct,Cayla Barnes,134.0,11.0,,,,89.0,1411,False,Cayla Barnes,,1.0,1411.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,988,5 on 4,0,1,Cayla Barnes,Play,t,129,21,Direct,Jincy Dunne,135.0,70.0,,,,114.0,1412,True,loose,Cayla Barnes,1.0,1412.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,988,5 on 4,0,1,Cayla Barnes,Reception,t,129,21,Direct,Jincy Dunne,135.0,70.0,,,,137.0,1412,False,Jincy Dunne,,1.0,1412.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,986,5 on 4,0,1,Jincy Dunne,Play,t,138,78,Indirect,Hilary Knight,195.0,27.0,,,,180.0,1414,True,loose,Jincy Dunne,1.0,1414.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,986,5 on 4,0,1,Jincy Dunne,Reception,t,138,78,Indirect,Hilary Knight,195.0,27.0,,,,240.0,1414,False,Hilary Knight,,1.0,1416.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,983,5 on 4,0,1,Hilary Knight,Play,t,193,18,Direct,Hannah Brandt,158.0,11.0,,,,258.0,1417,True,loose,Hilary Knight,1.0,1417.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,983,5 on 4,0,1,Hilary Knight,Reception,t,193,18,Direct,Hannah Brandt,158.0,11.0,,,,279.0,1417,False,Hannah Brandt,,1.0,1417.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,980,5 on 4,0,1,Hannah Brandt,Play,t,164,23,Direct,Hilary Knight,187.0,29.0,,,,335.0,1420,True,loose,Hannah Brandt,1.0,1419.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,980,5 on 4,0,1,Hannah Brandt,Reception,t,164,23,Direct,Hilary Knight,187.0,29.0,,,,349.0,1420,False,Hilary Knight,,1.0,1420.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,979,5 on 4,0,1,Hilary Knight,Shot,f,181,36,Wristshot,,,,On Net,f,f,361.0,1421,False,loose,Hilary Knight,1.0,1420.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,979,4 on 5,1,0,Renata Fast,Puck Recovery,t,19,39,,,,,,,,377.0,1421,False,Renata Fast,,1.0,1420.0,False,,1420.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,979,4 on 5,1,0,Renata Fast,Dump In/Out,f,19,39,,,,,,,,377.0,1421,False,loose,Renata Fast,1.0,1420.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,977,5 on 4,0,1,Jincy Dunne,Puck Recovery,t,171,77,,,,,,,,423.0,1423,False,Jincy Dunne,,1.0,1422.0,False,,1422.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,975,4 on 5,1,0,Renata Fast,Puck Recovery,t,21,7,,,,,,,,467.0,1425,False,Renata Fast,,1.0,1423.0,False,,1423.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,972,4 on 5,1,0,Jocelyne Larocque,Puck Recovery,t,4,49,,,,,,,,670.0,1428,False,Jocelyne Larocque,,2.0,1430.0,False,,1430.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,972,4 on 5,1,0,Jocelyne Larocque,Play,f,5,55,Indirect,Renata Fast,4.0,20.0,,,,670.0,1428,False,loose,Jocelyne Larocque,2.0,1430.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,969,5 on 4,0,1,Hilary Knight,Puck Recovery,t,193,25,,,,,,,,670.0,1431,False,Hilary Knight,,2.0,1430.0,False,,1430.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,969,5 on 4,0,1,Hilary Knight,Play,f,193,25,Indirect,Hannah Brandt,150.0,3.0,,,,725.0,1431,False,loose,Hilary Knight,2.0,1432.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,966,4 on 5,1,0,Jocelyne Larocque,Takeaway,t,21,79,,,,,,,,778.0,1434,False,Jocelyne Larocque,,2.0,1434.0,False,,1434.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,966,4 on 5,1,0,Jocelyne Larocque,Play,f,23,81,Indirect,Renata Fast,3.0,63.0,,,,778.0,1434,False,loose,Jocelyne Larocque,2.0,1434.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,960,4 on 5,1,0,Emily Clark,Puck Recovery,t,12,9,,,,,,,,940.0,1440,False,Emily Clark,,2.0,1439.0,False,,1439.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,960,4 on 5,1,0,Emily Clark,Dump In/Out,f,12,9,,,,,,,,940.0,1440,False,loose,Emily Clark,2.0,1439.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,956,5 on 4,0,1,Cayla Barnes,Puck Recovery,t,96,83,,,,,,,,1028.0,1444,False,Cayla Barnes,,2.0,1442.0,False,,1442.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,955,5 on 4,0,1,Cayla Barnes,Play,f,76,83,Indirect,Hannah Brandt,85.0,7.0,,,,1078.0,1445,False,loose,Cayla Barnes,2.0,1444.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,953,4 on 5,1,0,Jocelyne Larocque,Takeaway,t,111,78,,,,,,,,1162.0,1447,False,Jocelyne Larocque,,2.0,1447.0,False,,1447.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,948,5 on 4,0,1,Cayla Barnes,Puck Recovery,t,1,25,,,,,,,,1309.0,1452,False,Cayla Barnes,,2.0,1452.0,False,,1452.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,945,5 on 4,0,1,Cayla Barnes,Play,t,24,57,Direct,Hannah Brandt,42.0,75.0,,,,1384.0,1455,True,loose,Cayla Barnes,2.0,1454.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,945,5 on 4,0,1,Cayla Barnes,Reception,t,24,57,Direct,Hannah Brandt,42.0,75.0,,,,1403.0,1455,False,Hannah Brandt,,2.0,1455.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,944,5 on 4,0,1,Hannah Brandt,Play,t,58,77,Direct,Kendall Coyne Schofield,95.0,33.0,,,,1420.0,1456,True,loose,Hannah Brandt,2.0,1455.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,944,5 on 4,0,1,Hannah Brandt,Reception,t,58,77,Direct,Kendall Coyne Schofield,95.0,33.0,,,,1453.0,1456,False,Kendall Coyne Schofield,,2.0,1456.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,942,5 on 4,1,0,Kendall Coyne Schofield,Zone Entry,t,125,41,Carried,Mich Zandee-Hart,,,,,,1499.0,1458,False,Kendall Coyne Schofield,,2.0,1458.0,True,1458.0,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,941,5 on 4,0,1,Kendall Coyne Schofield,Play,t,138,45,Direct,Amanda Kessel,159.0,26.0,,,,1526.0,1459,True,loose,Kendall Coyne Schofield,2.0,1459.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,941,5 on 4,0,1,Kendall Coyne Schofield,Reception,t,138,45,Direct,Amanda Kessel,159.0,26.0,,,,1541.0,1459,False,Amanda Kessel,,2.0,1459.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,938,5 on 4,0,1,Amanda Kessel,Play,t,157,7,Direct,Kelly Pannek,130.0,28.0,,,,1596.0,1462,True,loose,Amanda Kessel,2.0,1461.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,938,5 on 4,0,1,Amanda Kessel,Reception,t,157,7,Direct,Kelly Pannek,130.0,28.0,,,,1627.0,1462,False,Kelly Pannek,,2.0,1462.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,937,5 on 4,0,1,Kelly Pannek,Play,t,130,28,Indirect,Kendall Coyne Schofield,197.0,42.0,,,,1632.0,1463,True,loose,Kelly Pannek,2.0,1462.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,937,5 on 4,0,1,Kelly Pannek,Reception,t,130,28,Indirect,Kendall Coyne Schofield,197.0,42.0,,,,1713.0,1463,False,Kendall Coyne Schofield,,2.0,1465.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,934,5 on 4,0,1,Kendall Coyne Schofield,Play,t,197,42,Indirect,Amanda Kessel,191.0,11.0,,,,1715.0,1466,True,loose,Kendall Coyne Schofield,2.0,1465.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,934,5 on 4,0,1,Kendall Coyne Schofield,Reception,t,197,42,Indirect,Amanda Kessel,191.0,11.0,,,,1742.0,1466,False,Amanda Kessel,,2.0,1466.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,932,4 on 5,1,0,Mich Zandee-Hart,Puck Recovery,t,25,58,,,,,,,,1783.0,1468,False,Mich Zandee-Hart,,2.0,1467.0,False,,1467.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,932,4 on 5,1,0,Mich Zandee-Hart,Dump In/Out,f,25,58,,,,,,,,1783.0,1468,False,loose,Mich Zandee-Hart,2.0,1467.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,931,5 on 4,0,1,Megan Keller,Puck Recovery,t,125,6,,,,,,,,1822.0,1469,False,Megan Keller,,2.0,1468.0,False,,1468.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,930,5 on 4,0,1,Megan Keller,Play,t,133,4,Direct,Amanda Kessel,167.0,7.0,,,,1835.0,1470,True,loose,Megan Keller,2.0,1468.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,930,5 on 4,0,1,Megan Keller,Reception,t,133,4,Direct,Amanda Kessel,167.0,7.0,,,,1852.0,1470,False,Amanda Kessel,,2.0,1470.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,928,5 on 4,0,1,Amanda Kessel,Play,t,158,4,Direct,Megan Keller,128.0,11.0,,,,1896.0,1472,True,loose,Amanda Kessel,2.0,1471.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,928,5 on 4,0,1,Amanda Kessel,Reception,t,158,4,Direct,Megan Keller,128.0,11.0,,,,1926.0,1472,False,Megan Keller,,2.0,1472.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,925,5 on 4,0,1,Megan Keller,Shot,f,137,43,Wristshot,,,,Missed,t,f,2013.0,1475,False,loose,Megan Keller,2.0,1475.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,923,5 on 4,0,1,Amanda Kessel,Puck Recovery,t,187,17,,,,,,,,2081.0,1477,False,Amanda Kessel,,2.0,1477.0,False,,1477.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,922,5 on 4,0,1,Amanda Kessel,Play,t,187,12,Indirect,Alex Carpenter,193.0,10.0,,,,2089.0,1478,True,loose,Amanda Kessel,2.0,1478.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,922,5 on 4,0,1,Amanda Kessel,Reception,t,187,12,Indirect,Alex Carpenter,193.0,10.0,,,,2117.0,1478,False,Alex Carpenter,,2.0,1478.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,919,5 on 4,0,1,Alex Carpenter,Play,t,173,7,Direct,Megan Keller,128.0,16.0,,,,2165.0,1481,True,loose,Alex Carpenter,2.0,1480.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,919,5 on 4,0,1,Alex Carpenter,Reception,t,173,7,Direct,Megan Keller,128.0,16.0,,,,2188.0,1481,False,Megan Keller,,2.0,1481.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,917,5 on 4,0,1,Megan Keller,Play,t,135,42,Direct,Alex Carpenter,144.0,17.0,,,,2240.0,1483,True,loose,Megan Keller,2.0,1483.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,917,5 on 4,0,1,Megan Keller,Reception,t,135,42,Direct,Alex Carpenter,144.0,17.0,,,,2271.0,1483,False,Alex Carpenter,,2.0,1484.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,915,5 on 4,0,1,Alex Carpenter,Play,t,155,20,Direct,Kelly Pannek,168.0,63.0,,,,2294.0,1485,True,loose,Alex Carpenter,2.0,1484.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,915,5 on 4,0,1,Alex Carpenter,Reception,t,155,20,Direct,Kelly Pannek,168.0,63.0,,,,2316.0,1485,False,Kelly Pannek,,2.0,1485.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,914,5 on 4,0,1,Kelly Pannek,Shot,f,170,67,Wristshot,,,,Blocked,t,f,2334.0,1486,False,loose,Kelly Pannek,2.0,1486.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,913,4 on 5,1,0,Jocelyne Larocque,Puck Recovery,t,20,25,,,,,,,,2365.0,1487,False,Jocelyne Larocque,,2.0,1487.0,False,,1487.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,912,4 on 5,1,0,Jocelyne Larocque,Dump In/Out,f,14,19,,,,,,,,2384.0,1488,False,loose,Jocelyne Larocque,2.0,1487.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,904,5 on 4,0,1,Alex Carpenter,Puck Recovery,t,21,63,,,,,,,,2617.0,1496,False,Alex Carpenter,,2.0,1495.0,False,,1495.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,902,5 on 4,0,1,Alex Carpenter,Play,t,13,62,Indirect,Amanda Kessel,114.0,74.0,,,,2678.0,1498,True,loose,Alex Carpenter,2.0,1497.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,902,5 on 4,0,1,Alex Carpenter,Reception,t,13,62,Indirect,Amanda Kessel,114.0,74.0,,,,2729.0,1498,False,Amanda Kessel,,2.0,1499.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,899,5 on 4,0,1,Amanda Kessel,Play,t,78,80,Indirect,Kelly Pannek,95.0,71.0,,,,2790.0,1501,True,loose,Amanda Kessel,2.0,1501.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,899,5 on 4,0,1,Amanda Kessel,Reception,t,78,80,Indirect,Kelly Pannek,95.0,71.0,,,,2826.0,1501,False,Kelly Pannek,,2.0,1502.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,896,5 on 4,1,0,Kelly Pannek,Zone Entry,t,125,80,Carried,Ashton Bell,,,,,,2863.0,1504,False,Kelly Pannek,,2.0,1503.0,True,1503.0,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,896,5 on 4,0,1,Kelly Pannek,Play,t,137,82,Direct,Alex Carpenter,137.0,63.0,,,,2880.0,1504,True,loose,Kelly Pannek,2.0,1504.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,896,5 on 4,0,1,Kelly Pannek,Reception,t,137,82,Direct,Alex Carpenter,137.0,63.0,,,,2895.0,1504,False,Alex Carpenter,,2.0,1504.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,894,5 on 4,0,1,Alex Carpenter,Shot,f,157,50,Wristshot,,,,Missed,f,f,2928.0,1506,False,loose,Alex Carpenter,2.0,1506.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,891,4 on 5,1,0,Brianne Jenner,Puck Recovery,t,15,56,,,,,,,,3003.0,1509,False,Brianne Jenner,,2.0,1508.0,False,,1508.0,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,889,4 on 5,1,0,Brianne Jenner,Play,t,55,78,Direct,Ashton Bell,63.0,40.0,,,,3077.0,1511,True,loose,Brianne Jenner,2.0,1510.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,889,4 on 5,1,0,Brianne Jenner,Reception,t,55,78,Direct,Ashton Bell,63.0,40.0,,,,3107.0,1511,False,Ashton Bell,,2.0,1511.0,False,,,True,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,887,4 on 5,1,0,Ashton Bell,Play,t,92,42,Direct,Marie-Philip Poulin,107.0,26.0,,,,3141.0,1513,True,loose,Ashton Bell,2.0,1513.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,887,4 on 5,1,0,Ashton Bell,Reception,t,92,42,Direct,Marie-Philip Poulin,107.0,26.0,,,,3155.0,1513,False,Marie-Philip Poulin,,2.0,1513.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,886,4 on 5,0,1,Marie-Philip Poulin,Zone Entry,t,126,21,Carried,Megan Keller,,,,,,3180.0,1514,False,Marie-Philip Poulin,,2.0,1514.0,True,1514.0,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,884,4 on 5,1,0,Marie-Philip Poulin,Shot,f,161,22,Snapshot,,,,On Net,f,f,3233.0,1516,False,loose,Marie-Philip Poulin,2.0,1516.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,882,4 on 5,1,0,Sarah Fillier,Faceoff Win,t,169,21,Backhand,Jesse Compher,,,,,,4291.0,1518,False,loose,,3.0,1518.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,881,4 on 5,1,0,Renata Fast,Puck Recovery,t,152,19,,,,,,,,4295.0,1519,False,Renata Fast,,3.0,1519.0,False,,1519.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,881,4 on 5,1,0,Renata Fast,Shot,f,154,21,Wristshot,,,,Blocked,t,f,4304.0,1519,False,loose,Renata Fast,3.0,1519.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,880,5 on 4,0,1,Jesse Compher,Puck Recovery,t,46,62,,,,,,,,4350.0,1520,False,Jesse Compher,,3.0,1521.0,False,,1521.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,878,4 on 5,1,0,Sarah Fillier,Puck Recovery,t,146,22,,,,,,,,4402.0,1522,False,Sarah Fillier,,3.0,1522.0,False,,1522.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,878,4 on 5,1,0,Sarah Fillier,Dump In/Out,f,149,22,,,,,,,,4402.0,1522,False,loose,Sarah Fillier,3.0,1522.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,876,5 on 4,0,1,Jincy Dunne,Puck Recovery,t,24,80,,,,,,,,4468.0,1524,False,Jincy Dunne,,3.0,1524.0,False,,1524.0,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,875,5 on 4,0,1,Jincy Dunne,Play,t,22,80,Indirect,Cayla Barnes,2.0,28.0,,,,4485.0,1525,True,loose,Jincy Dunne,3.0,1525.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,USA,Canada,home,2,875,5 on 4,0,1,Jincy Dunne,Reception,t,22,80,Indirect,Cayla Barnes,2.0,28.0,,,,4521.0,1525,False,Cayla Barnes,,3.0,1526.0,False,,,False,2022-02-08 Canada at USA P2 PP3
8/2/2022,Canada,USA,away,2,272,4 on 5,3,2,Marie-Philip Poulin,Faceoff Win,t,31,21,Backhand,Hannah Brandt,,,,,,13.0,2128,False,loose,,1.0,2128.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,270,4 on 5,3,2,Marie-Philip Poulin,Puck Recovery,t,16,14,,,,,,,,70.0,2130,False,Marie-Philip Poulin,,1.0,2130.0,False,,2130.0,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,269,4 on 5,3,2,Marie-Philip Poulin,Play,t,4,29,Indirect,Brianne Jenner,17.0,83.0,,,,106.0,2131,True,loose,Marie-Philip Poulin,1.0,2131.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,269,4 on 5,3,2,Marie-Philip Poulin,Reception,t,4,29,Indirect,Brianne Jenner,17.0,83.0,,,,163.0,2131,False,Brianne Jenner,,1.0,2133.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,267,4 on 5,3,2,Brianne Jenner,Dump In/Out,t,17,83,,,,,,,,173.0,2133,False,loose,Brianne Jenner,1.0,2134.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,266,4 on 5,3,2,Mich Zandee-Hart,Puck Recovery,t,31,72,,,,,,,,210.0,2134,False,Mich Zandee-Hart,,1.0,2135.0,False,,2135.0,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,266,4 on 5,3,2,Mich Zandee-Hart,Dump In/Out,f,31,72,,,,,,,,210.0,2134,False,loose,Mich Zandee-Hart,1.0,2135.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,263,5 on 4,2,3,Savannah Harmon,Puck Recovery,t,107,1,,,,,,,,283.0,2137,False,Savannah Harmon,,1.0,2137.0,False,,2137.0,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,259,5 on 4,2,3,Savannah Harmon,Play,f,66,46,Direct,Kendall Coyne Schofield,115.0,83.0,,,,411.0,2141,False,loose,Savannah Harmon,1.0,2142.0,False,,,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,255,4 on 5,3,2,Mich Zandee-Hart,Puck Recovery,t,31,23,,,,,,,,525.0,2145,False,Mich Zandee-Hart,,1.0,2145.0,False,,2145.0,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,255,5 on 4,2,3,Hannah Brandt,Faceoff Win,t,31,64,Backhand,Sarah Nurse,,,,,,1275.0,2145,False,loose,,2.0,2145.0,False,,,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,253,5 on 4,2,3,Savannah Harmon,Puck Recovery,t,1,40,,,,,,,,1336.0,2147,False,Savannah Harmon,,2.0,2148.0,False,,2148.0,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,253,5 on 4,2,3,Savannah Harmon,Play,t,1,40,Indirect,Megan Keller,3.0,54.0,,,,1336.0,2147,True,loose,Savannah Harmon,2.0,2148.0,False,,,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,253,5 on 4,2,3,Savannah Harmon,Reception,t,1,40,Indirect,Megan Keller,3.0,54.0,,,,1355.0,2147,False,Megan Keller,,2.0,2149.0,False,,,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,248,5 on 4,2,3,Megan Keller,Play,t,49,42,Direct,Hannah Brandt,85.0,83.0,,,,1493.0,2152,True,loose,Megan Keller,2.0,2153.0,False,,,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,248,5 on 4,2,3,Megan Keller,Reception,t,49,42,Direct,Hannah Brandt,85.0,83.0,,,,1512.0,2152,False,Hannah Brandt,,2.0,2154.0,False,,,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,245,5 on 4,3,2,Hannah Brandt,Zone Entry,f,125,83,Carried,Ashton Bell,,,,,,1571.0,2155,False,Hannah Brandt,,2.0,2156.0,True,2156.0,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,245,5 on 4,2,3,Hannah Brandt,Play,t,130,83,Direct,Hilary Knight,162.0,4.0,,,,1576.0,2155,True,loose,Hannah Brandt,2.0,2156.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,245,5 on 4,2,3,Hannah Brandt,Reception,t,130,83,Direct,Hilary Knight,162.0,4.0,,,,1607.0,2155,False,Hilary Knight,,2.0,2157.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,240,5 on 4,2,3,Kendall Coyne Schofield,Puck Recovery,t,176,0,,,,,,,,1734.0,2160,False,Kendall Coyne Schofield,,2.0,2161.0,False,,2161.0,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,236,5 on 4,2,3,Kendall Coyne Schofield,Play,f,178,1,Direct,Megan Keller,143.0,1.0,,,,1846.0,2164,False,loose,Kendall Coyne Schofield,2.0,2165.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,235,4 on 5,3,2,Sarah Nurse,Takeaway,t,34,84,,,,,,,,1880.0,2165,False,Sarah Nurse,,2.0,2166.0,False,,2166.0,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,Canada,USA,away,2,234,4 on 5,3,2,Sarah Nurse,Dump In/Out,f,38,84,,,,,,,,1895.0,2166,False,loose,Sarah Nurse,2.0,2167.0,False,,,True,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,229,5 on 4,2,3,Savannah Harmon,Puck Recovery,t,48,79,,,,,,,,2297.0,2171,False,Savannah Harmon,,3.0,2171.0,False,,2171.0,False,2022-02-08 Canada at USA P2 PP5
8/2/2022,USA,Canada,home,2,226,5 on 4,2,3,Savannah Harmon,Play,t,6,30,Indirect,Megan Keller,4.0,53.0,,,,2297.0,2174,False,Megan Keller,Savannah Harmon,3.0,2174.0,False,,,False,2022-02-08 Canada at USA P2 PP5
